decision_id,occurrence_id,unit_id,semantic_unit_id,source_term_or_construction,intended_sense,chosen_rendering,recording_mode,confidence,provisional,review_priority,please_double_check_question,source_path,source_file_sha256,source_line_status,source_line_start,source_line_end,source_byte_status,source_byte_start,source_byte_end_exclusive,source_column_start,source_column_end_exclusive,source_span_sha256,source_excerpt,target_path,target_file_sha256,target_line_status,target_line_start,target_line_end,target_byte_status,target_byte_start,target_byte_end_exclusive,target_column_start,target_column_end_exclusive,target_span_sha256,target_excerpt,reader_status,reader_artifact_filename,reader_artifact_sha256,reader_profile,printed_page,assembled_pdf_page,reader_provenance_or_reason,evidence_refs
OLP-TR-TERM-0152,OLP-TR-TERM-0152-O-0494-00032-0037-R1,OLP-0494,OLP-0494:legacy-term:0152:target-L32-C37:render-1,conjunction,Historical terminology-ledger scope: logical connectives; no narrower sense is inferred automatically.,ve bağlacı,retrospective,medium,true,high,Please double-check whether “ve bağlacı” is the best Turkish rendering of “conjunction” in logical connectives. / “conjunction” için logical connectives bağlamında “ve bağlacı” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/intuitionistic-logic/introduction/syntax.tex,cce052537333228e96694ff7d88d44d983d3d051d6382419cf2dfb8618638d20,available,34,34,available,1351,1362,4,15 (end exclusive),12abd6fbac0f2f0e8c38959e4f58ecc8a5c749e4ec337180b885257c72bf68a8,"(conjunction), $\lor$ (disjunction), $\lif$ (conditional)",source/locale/tr/content/intuitionistic-logic/introduction/syntax.tex,961545f76304c5c744a3a84800760460304ab250113da5552d73bfbd355ac105,available,32,32,available,1408,1420,37,47 (end exclusive),309f8adb830c496fbeed03cb1569d9ff4eb656546ac82ad4ca10bd3b50134f77,"\item Mantıksal bağlaçlar: $\land$ (ve bağlacı), $\lor$ (veya bağlacı),",available,00_OPENLOGIC_tr_COMPLETE_LINKED_READER_OLP-0722.pdf,b21aea2ea90b7129ba8a11e6548a4b8b116e1fa9ef3228d59414c5be58099675,tr-Latn complete linked reader,831,832,unique_normalized_pdf_text_context; exact target source locus; page-evidence=ea924caf84d669c2360a01add82506cb2ce9b240fa106284aeb154c9293db4df; granularity=exact_literal_target_source_occurrence_to_unique_pdf_page,"[{""path_or_uri"":""../../source/locale/tr/content/intuitionistic-logic/introduction/syntax.tex"",""bytes"":2837,""sha256"":""961545f76304c5c744a3a84800760460304ab250113da5552d73bfbd355ac105""}]"
OLP-TR-TERM-0152,OLP-TR-TERM-0152-O-0496-00031-0013-R1,OLP-0496,OLP-0496:legacy-term:0152:target-L31-C13:render-1,conjunction,Historical terminology-ledger scope: logical connectives; no narrower sense is inferred automatically.,ve bağlacı,retrospective,medium,true,high,Please double-check whether “ve bağlacı” is the best Turkish rendering of “conjunction” in logical connectives. / “conjunction” için logical connectives bağlamında “ve bağlacı” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/intuitionistic-logic/introduction/natural-deduction.tex,ea21debccb1eb7c0cd694d8f1a44b26cc60933b041ecc9fb63d028c017baff93,available,33,33,available,1331,1342,13,24 (end exclusive),3bec2df151fc5b4ef02b080b35228b4482f64c6d47f20c948867d1ec579b3c82,\subsection{Conjunction},source/locale/tr/content/intuitionistic-logic/introduction/natural-deduction.tex,5cba42ee33a3f7fdd5db9baf0df435a587c363dbfe8701b2c8a731713625dc2a,available,31,31,available,1409,1421,13,23 (end exclusive),a786b9e2568be01a149a478fbafb3a8c8cba59d684fef0f1cfbef62eb644bd9a,\subsection{Ve Bağlacı},available,00_OPENLOGIC_tr_COMPLETE_LINKED_READER_OLP-0722.pdf,b21aea2ea90b7129ba8a11e6548a4b8b116e1fa9ef3228d59414c5be58099675,tr-Latn complete linked reader,834,835,unique_normalized_pdf_text_context; exact target source locus; page-evidence=ea924caf84d669c2360a01add82506cb2ce9b240fa106284aeb154c9293db4df; granularity=exact_literal_target_source_occurrence_to_unique_pdf_page,"[{""path_or_uri"":""../../source/locale/tr/content/intuitionistic-logic/introduction/natural-deduction.tex"",""bytes"":8945,""sha256"":""5cba42ee33a3f7fdd5db9baf0df435a587c363dbfe8701b2c8a731713625dc2a""}]"
OLP-TR-TERM-0153,OLP-TR-TERM-0153-O-0058-00029-0033-R1,OLP-0058,OLP-0058:legacy-term:0153:target-L29-C33:render-1,disjunction,Historical terminology-ledger scope: logical connectives; no narrower sense is inferred automatically.,veya bağlacı,retrospective,medium,true,high,Please double-check whether “veya bağlacı” is the best Turkish rendering of “disjunction” in logical connectives. / “disjunction” için logical connectives bağlamında “veya bağlacı” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/propositional-logic/syntax-and-semantics/formulas.tex,8777d77e48e3a41a527b1b737c67e00cb7850f4fa0902ce24846000b40724756,pending,,,pending,,,,,,Unpaired source term: disjunction,source/locale/tr/content/propositional-logic/syntax-and-semantics/formulas.tex,accf8a368bb8879e63dffd217002453750819af2cfba9304c80c9324b3c14552,available,29,29,available,986,1000,33,45 (end exclusive),d0056fec3c07a02ba7c8b1f2d179895f1a13e5af0bf9f265f0d373d24707f384,\iftag{prvOr}{\ycomma $\lor$ (veya bağlacı)}{}%,pending,,,,,,Exact source-line-to-PDF-page binding is pending; no SyncTeX exists and no unique extracted-text page was proved. Page-evidence result: normalized_context_not_found_in_pdf_text. Proven module render instance 1 starts on physical page 113 (printed 112); that module-start page is not asserted as this occurrence's page.,"[{""path_or_uri"":""../../source/locale/tr/content/propositional-logic/syntax-and-semantics/formulas.tex"",""bytes"":7380,""sha256"":""accf8a368bb8879e63dffd217002453750819af2cfba9304c80c9324b3c14552""}]"
OLP-TR-TERM-0153,OLP-TR-TERM-0153-O-0058-00043-0033-R1,OLP-0058,OLP-0058:legacy-term:0153:target-L43-C33:render-1,disjunction,Historical terminology-ledger scope: logical connectives; no narrower sense is inferred automatically.,veya bağlacı,retrospective,medium,true,high,Please double-check whether “veya bağlacı” is the best Turkish rendering of “disjunction” in logical connectives. / “disjunction” için logical connectives bağlamında “veya bağlacı” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/propositional-logic/syntax-and-semantics/formulas.tex,8777d77e48e3a41a527b1b737c67e00cb7850f4fa0902ce24846000b40724756,pending,,,pending,,,,,,Unpaired source term: disjunction,source/locale/tr/content/propositional-logic/syntax-and-semantics/formulas.tex,accf8a368bb8879e63dffd217002453750819af2cfba9304c80c9324b3c14552,available,43,43,available,1571,1585,33,45 (end exclusive),d0056fec3c07a02ba7c8b1f2d179895f1a13e5af0bf9f265f0d373d24707f384,\iftag{defOr}{\ycomma $\lor$ (veya bağlacı)}{}%,pending,,,,,,Exact source-line-to-PDF-page binding is pending; no SyncTeX exists and no unique extracted-text page was proved. Page-evidence result: normalized_context_not_found_in_pdf_text. Proven module render instance 1 starts on physical page 113 (printed 112); that module-start page is not asserted as this occurrence's page.,"[{""path_or_uri"":""../../source/locale/tr/content/propositional-logic/syntax-and-semantics/formulas.tex"",""bytes"":7380,""sha256"":""accf8a368bb8879e63dffd217002453750819af2cfba9304c80c9324b3c14552""}]"
OLP-TR-TERM-0153,OLP-TR-TERM-0153-O-0151-00039-0033-R1,OLP-0151,OLP-0151:legacy-term:0153:target-L39-C33:render-1,disjunction,Historical terminology-ledger scope: logical connectives; no narrower sense is inferred automatically.,veya bağlacı,retrospective,medium,true,high,Please double-check whether “veya bağlacı” is the best Turkish rendering of “disjunction” in logical connectives. / “disjunction” için logical connectives bağlamında “veya bağlacı” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/first-order-logic/syntax-and-semantics/first-order-languages.tex,582ea4b3b243fe2ee4eb627630172f77f014d4f7d7c93cd13fdb2bb70844c447,pending,,,pending,,,,,,Unpaired source term: disjunction,source/locale/tr/content/first-order-logic/syntax-and-semantics/first-order-languages.tex,f362aa10cdb05028bd62958733271cbe88e2aea8c46ae1655f0aa31be16b0f8e,available,39,39,available,1367,1381,33,45 (end exclusive),d0056fec3c07a02ba7c8b1f2d179895f1a13e5af0bf9f265f0d373d24707f384,\iftag{prvOr}{\ycomma $\lor$ (veya bağlacı)}{}%,pending,,,,,,Exact source-line-to-PDF-page binding is pending; no SyncTeX exists and no unique extracted-text page was proved. Page-evidence result: normalized_context_not_found_in_pdf_text. Proven module render instance 1 starts on physical page 216 (printed 215); that module-start page is not asserted as this occurrence's page.,"[{""path_or_uri"":""../../source/locale/tr/content/first-order-logic/syntax-and-semantics/first-order-languages.tex"",""bytes"":7022,""sha256"":""f362aa10cdb05028bd62958733271cbe88e2aea8c46ae1655f0aa31be16b0f8e""}]"
OLP-TR-TERM-0153,OLP-TR-TERM-0153-O-0151-00096-0033-R1,OLP-0151,OLP-0151:legacy-term:0153:target-L96-C33:render-1,disjunction,Historical terminology-ledger scope: logical connectives; no narrower sense is inferred automatically.,veya bağlacı,retrospective,medium,true,high,Please double-check whether “veya bağlacı” is the best Turkish rendering of “disjunction” in logical connectives. / “disjunction” için logical connectives bağlamında “veya bağlacı” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/first-order-logic/syntax-and-semantics/first-order-languages.tex,582ea4b3b243fe2ee4eb627630172f77f014d4f7d7c93cd13fdb2bb70844c447,pending,,,pending,,,,,,Unpaired source term: disjunction,source/locale/tr/content/first-order-logic/syntax-and-semantics/first-order-languages.tex,f362aa10cdb05028bd62958733271cbe88e2aea8c46ae1655f0aa31be16b0f8e,available,96,96,available,3854,3868,33,45 (end exclusive),d0056fec3c07a02ba7c8b1f2d179895f1a13e5af0bf9f265f0d373d24707f384,\iftag{defOr}{\ycomma $\lor$ (veya bağlacı)}{}%,pending,,,,,,Exact source-line-to-PDF-page binding is pending; no SyncTeX exists and no unique extracted-text page was proved. Page-evidence result: normalized_context_not_found_in_pdf_text. Proven module render instance 1 starts on physical page 216 (printed 215); that module-start page is not asserted as this occurrence's page.,"[{""path_or_uri"":""../../source/locale/tr/content/first-order-logic/syntax-and-semantics/first-order-languages.tex"",""bytes"":7022,""sha256"":""f362aa10cdb05028bd62958733271cbe88e2aea8c46ae1655f0aa31be16b0f8e""}]"
OLP-TR-TERM-0153,OLP-TR-TERM-0153-O-0154-00091-0010-R1,OLP-0154,OLP-0154:legacy-term:0153:target-L91-C10:render-1,disjunction,Historical terminology-ledger scope: logical connectives; no narrower sense is inferred automatically.,veya bağlacı,retrospective,medium,true,high,Please double-check whether “veya bağlacı” is the best Turkish rendering of “disjunction” in logical connectives. / “disjunction” için logical connectives bağlamında “veya bağlacı” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/first-order-logic/syntax-and-semantics/main-operator.tex,1bc4cc76cc670fdb1069ca53312d13dfcf2ea8444adbb3d9ef4b8d31a5da41fc,available,91,91,available,3352,3363,10,21 (end exclusive),554d189dff9e93850d3d286c84c54bf19ee82720f6170ddad3191ec3fc8d2963,$\lor$ & disjunction & $(!A \lor !B$) \\,source/locale/tr/content/first-order-logic/syntax-and-semantics/main-operator.tex,7828a44d8316830e0dc9a51998a4095f3f7fba0c4f1381a0675896500f7ae986,available,91,91,available,3315,3329,10,22 (end exclusive),d0056fec3c07a02ba7c8b1f2d179895f1a13e5af0bf9f265f0d373d24707f384,$\lor$ & veya bağlacı & $(!A \lor !B)$ \\,pending,,,,,,Exact source-line-to-PDF-page binding is pending; no SyncTeX exists and no unique extracted-text page was proved. Page-evidence result: normalized_context_not_found_in_pdf_text. Proven module render instance 1 starts on physical page 223 (printed 222); that module-start page is not asserted as this occurrence's page.,"[{""path_or_uri"":""../../source/locale/tr/content/first-order-logic/syntax-and-semantics/main-operator.tex"",""bytes"":3687,""sha256"":""7828a44d8316830e0dc9a51998a4095f3f7fba0c4f1381a0675896500f7ae986""}]"
OLP-TR-TERM-0153,OLP-TR-TERM-0153-O-0386-00023-0033-R1,OLP-0386,OLP-0386:legacy-term:0153:target-L23-C33:render-1,disjunction,Historical terminology-ledger scope: logical connectives; no narrower sense is inferred automatically.,veya bağlacı,retrospective,medium,true,high,Please double-check whether “veya bağlacı” is the best Turkish rendering of “disjunction” in logical connectives. / “disjunction” için logical connectives bağlamında “veya bağlacı” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/many-valued-logic/syntax-and-semantics/connectives.tex,3e857c9e560394dc6839b520db3e2b71ef9e24b1f542648ccbe5af70a9993458,pending,,,pending,,,,,,Unpaired source term: disjunction,source/locale/tr/content/many-valued-logic/syntax-and-semantics/connectives.tex,5326a20edfb24db82947aec928e7159b3249b114399da9e44eadc16d74408e66,available,23,23,available,748,762,33,45 (end exclusive),d0056fec3c07a02ba7c8b1f2d179895f1a13e5af0bf9f265f0d373d24707f384,\iftag{prvOr}{\ycomma $\lor$ (veya bağlacı)}{}%,pending,,,,,,Exact source-line-to-PDF-page binding is pending; no SyncTeX exists and no unique extracted-text page was proved. Page-evidence result: normalized_context_not_found_in_pdf_text. Proven module render instance 1 starts on physical page 688 (printed 687); that module-start page is not asserted as this occurrence's page.,"[{""path_or_uri"":""../../source/locale/tr/content/many-valued-logic/syntax-and-semantics/connectives.tex"",""bytes"":2786,""sha256"":""5326a20edfb24db82947aec928e7159b3249b114399da9e44eadc16d74408e66""}]"
OLP-TR-TERM-0153,OLP-TR-TERM-0153-O-0386-00033-0033-R1,OLP-0386,OLP-0386:legacy-term:0153:target-L33-C33:render-1,disjunction,Historical terminology-ledger scope: logical connectives; no narrower sense is inferred automatically.,veya bağlacı,retrospective,medium,true,high,Please double-check whether “veya bağlacı” is the best Turkish rendering of “disjunction” in logical connectives. / “disjunction” için logical connectives bağlamında “veya bağlacı” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/many-valued-logic/syntax-and-semantics/connectives.tex,3e857c9e560394dc6839b520db3e2b71ef9e24b1f542648ccbe5af70a9993458,pending,,,pending,,,,,,Unpaired source term: disjunction,source/locale/tr/content/many-valued-logic/syntax-and-semantics/connectives.tex,5326a20edfb24db82947aec928e7159b3249b114399da9e44eadc16d74408e66,available,33,33,available,1220,1234,33,45 (end exclusive),d0056fec3c07a02ba7c8b1f2d179895f1a13e5af0bf9f265f0d373d24707f384,\iftag{defOr}{\ycomma $\lor$ (veya bağlacı)}{}%,pending,,,,,,Exact source-line-to-PDF-page binding is pending; no SyncTeX exists and no unique extracted-text page was proved. Page-evidence result: normalized_context_not_found_in_pdf_text. Proven module render instance 1 starts on physical page 688 (printed 687); that module-start page is not asserted as this occurrence's page.,"[{""path_or_uri"":""../../source/locale/tr/content/many-valued-logic/syntax-and-semantics/connectives.tex"",""bytes"":2786,""sha256"":""5326a20edfb24db82947aec928e7159b3249b114399da9e44eadc16d74408e66""}]"
OLP-TR-TERM-0153,OLP-TR-TERM-0153-O-0494-00032-0058-R1,OLP-0494,OLP-0494:legacy-term:0153:target-L32-C58:render-1,disjunction,Historical terminology-ledger scope: logical connectives; no narrower sense is inferred automatically.,veya bağlacı,retrospective,medium,true,high,Please double-check whether “veya bağlacı” is the best Turkish rendering of “disjunction” in logical connectives. / “disjunction” için logical connectives bağlamında “veya bağlacı” karşılığının en uygun Türkçe seçim olup olmadığını lütfen yeniden denetleyin.,https://raw.githubusercontent.com/OpenLogicProject/OpenLogic/9620cc73f9c8e0ad003c514a5d3748f29611c4c0/content/intuitionistic-logic/introduction/syntax.tex,cce052537333228e96694ff7d88d44d983d3d051d6382419cf2dfb8618638d20,available,34,34,available,1373,1384,26,37 (end exclusive),554d189dff9e93850d3d286c84c54bf19ee82720f6170ddad3191ec3fc8d2963,"(conjunction), $\lor$ (disjunction), $\lif$ (conditional)",source/locale/tr/content/intuitionistic-logic/introduction/syntax.tex,961545f76304c5c744a3a84800760460304ab250113da5552d73bfbd355ac105,available,32,32,available,1431,1445,58,70 (end exclusive),d0056fec3c07a02ba7c8b1f2d179895f1a13e5af0bf9f265f0d373d24707f384,"\item Mantıksal bağlaçlar: $\land$ (ve bağlacı), $\lor$ (veya bağlacı),",available,00_OPENLOGIC_tr_COMPLETE_LINKED_READER_OLP-0722.pdf,b21aea2ea90b7129ba8a11e6548a4b8b116e1fa9ef3228d59414c5be58099675,tr-Latn complete linked reader,831,832,unique_normalized_pdf_text_context; exact target source locus; page-evidence=ea924caf84d669c2360a01add82506cb2ce9b240fa106284aeb154c9293db4df; granularity=exact_literal_target_source_occurrence_to_unique_pdf_page,"[{""path_or_uri"":""../../source/locale/tr/content/intuitionistic-logic/introduction/syntax.tex"",""bytes"":2837,""sha256"":""961545f76304c5c744a3a84800760460304ab250113da5552d73bfbd355ac105""}]"
